Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
PANL,45828,4.08,4233114,25,GC,45826,4.08,0,0,-853,TRUE,4.8,TRUE
PRTH,45828,4.08,2324864,27,GC,45826,4.08,0,0,-3335,FALSE,8.12,TRUE
BTSG,45828,4.08,22876077,35,GC,45826,4.08,0,1140,0,FALSE,22.38,TRUE
PGJ,45828,4.08,15984,6,GC,45826,4.08,0,0,-447,TRUE,28.02,TRUE
SPIEF,45828,-20.482,930008,7,HTB,45826,-20.4825,0.0005,164791,-5000,TRUE,0.0006,TRUE
SHIP,45828,4.08,288525,9,GC,45826,4.08,0,189,-100,FALSE,6.76,TRUE
SEVCF,45828,-17.1787,28246,7,HTB,45826,-17.1787,0,174,0,FALSE,9.25,TRUE
RCON,45828,-23.1938,39434,6,HTB,45826,-19.024,-4.1698,266,0,FALSE,2.57,TRUE
MSPR,45828,-78.0159,17410,10,HTB,45826,-76.2168,-1.7991,42,0,FALSE,1.39,TRUE
FIX,45828,4.08,12865437,44,GC,45826,4.08,0,77,0,FALSE,499.02,TRUE
IVCGF,45828,4.08,425,1,GC,45826,4.08,0,3883,0,FALSE,17.95,TRUE
IBO,45828,-45.5556,778365,11,HTB,45826,-45.5871,0.0315,1,0,FALSE,0.4324,TRUE
GTM,45828,4.08,78845553,38,GC,45826,4.08,0,58839,-23548,TRUE,9.74,TRUE
MCW,45828,4.08,23511629,29,GC,45826,4.08,0,1074,0,FALSE,6.12,TRUE
CNR,45828,4.08,15967203,42,GC,45826,4.08,0,13491,-7632,TRUE,74.87,TRUE
BIOCQ,45828,-994.67,1650,3,HTB,45826,-994.67,0,270,0,FALSE,0.0001,TRUE
CMBT,45828,-20.9036,65718,9,HTB,45826,-20.9556,0.052,34717,-3689,TRUE,9.45,TRUE
ISPR,45828,2.0329,1131966,21,HTB,45826,2.0016,0.0313,0,-181,FALSE,2.53,TRUE
STR,45828,4.08,14636404,32,GC,45826,4.08,0,0,-100,FALSE,19.71,TRUE
STTK,45828,3.0286,2366818,14,HTB,45826,3.0057,0.0229,0,-38,FALSE,0.9744,TRUE
NSP,45828,4.08,9252711,34,GC,45826,4.08,0,0,-200,FALSE,60.2,TRUE
KFRC,45828,4.08,5212739,28,GC,45826,4.08,0,0,-100,FALSE,40.26,TRUE
RMAX,45828,4.08,5144996,30,GC,45826,4.08,0,0,-100,FALSE,8.04,TRUE
BDST,45828,-58.4046,73283,8,HTB,45826,-58.4046,0,80,0,FALSE,0.72,TRUE
GSG,45828,1.6944,33391,11,HTB,45826,1.7036,-0.0092,0,-100,FALSE,23.52,TRUE
TLPH,45828,-2.3728,437921,12,HTB,45826,-2.3728,0,15,0,FALSE,0.487,TRUE
GMS,45828,4.08,12366454,38,GC,45826,4.08,0,7200,-810,TRUE,81.01,TRUE
PLRX,45828,4.08,6889895,24,GC,45826,4.08,0,4621,0,FALSE,1.31,TRUE
DH,45828,4.08,10367513,27,GC,45826,4.08,0,0,-19,FALSE,3.8,TRUE
SRS,45828,-0.6809,2480,5,HTB,45826,-0.8895,0.2086,172,0,FALSE,48.07,TRUE
DTE,45828,4.08,72932060,41,GC,45826,4.08,0,0,-142,FALSE,131.8,TRUE
LPL,45828,-9.1344,3734009,16,HTB,45826,-9.1814,0.047,0,-57,FALSE,3.44,TRUE
BTC,45828,4.08,382177,14,GC,45826,4.08,0,6831,0,FALSE,46.01,TRUE
PVBC,45828,4.08,2463814,30,GC,45826,4.08,0,3,-1540,FALSE,11.81,TRUE
CRTD,45828,-11.8304,30670,7,HTB,45826,-11.8304,0,21,0,FALSE,0.3201,TRUE
BPOP,45828,4.08,24098083,38,GC,45826,4.08,0,2711,0,FALSE,103.8,TRUE
XOMA,45828,4.08,1948029,24,GC,45826,4.08,0,900,0,FALSE,24.62,TRUE
WEX,45828,4.08,12807214,36,GC,45826,4.08,0,0,-241,TRUE,139.21,TRUE
TFX,45828,4.08,16681310,39,GC,45826,4.08,0,100,0,FALSE,117.72,TRUE
RNST,45828,4.08,29918705,34,GC,45826,4.08,0,0,-95,FALSE,34.54,TRUE
REPX,45828,4.08,2904702,33,GC,45826,4.08,0,228,0,TRUE,27.74,TRUE
QCRH,45828,4.08,4330798,31,GC,45826,4.08,0,0,-511,FALSE,64.32,TRUE
MEI,45828,4.08,7515601,28,GC,45826,4.08,0,1300,0,FALSE,9.1,TRUE
IWMY,45828,1.9164,7571,5,HTB,45826,2.2673,-0.3509,0,-100,FALSE,23.9,TRUE
INVX,45828,4.08,17062619,28,GC,45826,4.08,0,600,0,FALSE,16.18,TRUE
IGIC,45828,4.08,196687,22,GC,45826,4.08,0,200,-713,FALSE,22.85,TRUE
HTBK,45828,4.08,15917217,33,GC,45826,4.08,0,0,-900,FALSE,9.21,TRUE
HGTY,45828,4.08,3057723,28,GC,45826,4.08,0,8100,0,FALSE,9.66,TRUE
GTIM,45828,-9.0293,842541,19,HTB,45826,-6.8159,-2.2134,0,-3104,FALSE,1.73,TRUE
GOOY,45828,1.8221,14364,5,HTB,45826,2.2619,-0.4398,200,0,FALSE,12.07,TRUE
GLP,45828,-5.1709,11365,10,HTB,45826,-5.3011,0.1302,0,-1808,FALSE,55.02,TRUE
EDV,45828,2.8075,159693,10,HTB,45826,2.8084,-0.0009,0,-700,FALSE,65.61,TRUE
DLX,45828,4.08,13964727,32,GC,45826,4.08,0,0,-2309,FALSE,14.75,TRUE
CTOS,45828,4.08,9847271,24,GC,45826,4.08,0,500,0,FALSE,4.74,TRUE
CQQQ,45828,0.391,44757,9,HTB,45826,-0.1635,0.5545,1096,0,FALSE,42.64,TRUE
CNA,45828,4.08,3731916,29,GC,45826,4.08,0,107,0,FALSE,45.11,TRUE
CMS,45828,4.08,103855501,43,GC,45826,4.08,0,0,-400,FALSE,68.79,TRUE
MMI,45828,4.08,8520186,31,GC,45826,4.08,0,100,0,FALSE,30.8,TRUE
AAAU,45828,3.3071,29502,11,HTB,45826,3.3078,-0.0007,0,-26936,FALSE,33.26,TRUE
GNE,45828,4.08,3653679,30,GC,45826,4.08,0,0,-1835,FALSE,25.43,TRUE
FERG,45828,4.08,54377414,37,GC,45826,4.08,0,365,-286,FALSE,214.3,TRUE
SHW,45828,4.08,69022770,41,GC,45826,4.08,0,0,-746,FALSE,331.47,TRUE
OMAB,45828,4.08,647150,28,GC,45826,4.08,0,300,0,FALSE,100.83,TRUE
ATRA,45828,3.0681,302868,21,HTB,45826,3.0559,0.0122,148,0,FALSE,8.02,TRUE
CHYM,45828,1.4045,5838056,23,HTB,45826,1.4045,0,475,-5300,TRUE,31.65,TRUE
NFG,45828,4.08,23560497,35,GC,45826,4.08,0,200,0,TRUE,85.42,TRUE
MBB,45828,4.08,9479464,21,GC,45826,4.08,0,0,-79,FALSE,92.74,TRUE
MAXI,45828,-0.3168,3783,6,HTB,45826,-0.9558,0.639,0,-1000,FALSE,28.12,TRUE
ARDT,45828,4.08,3508166,28,GC,45826,4.08,0,753,0,FALSE,12.96,TRUE
TSPY,45828,-1.897,7425,4,HTB,45826,-1.897,0,0,-1234,FALSE,23.66,TRUE
ACUT,45828,-13.8639,10035,8,HTB,45826,-13.726,-0.1379,275,-42,FALSE,1.05,TRUE
LSTR,45828,4.08,14159833,34,GC,45826,4.08,0,0,-6501,FALSE,137.14,TRUE
TARS,45828,4.08,5308313,29,GC,45826,4.08,0,158,0,FALSE,41.07,TRUE
SMIN,45828,-6.8454,390829,17,HTB,45826,-6.6692,-0.1762,0,-350,FALSE,74.2,TRUE
BCPC,45828,4.08,10347638,37,GC,45826,4.08,0,0,-210,FALSE,159.77,TRUE
DGX,45828,4.08,35764727,37,GC,45826,4.08,0,3524,0,FALSE,179.78,TRUE
MMSI,45828,4.08,21180980,34,GC,45826,4.08,0,0,-844,FALSE,92.95,TRUE
ELS,45828,4.08,64785999,36,GC,45826,4.08,0,0,-125,FALSE,63.07,TRUE
TTC,45828,4.08,26475094,37,GC,45826,4.08,0,0,-171,FALSE,69.3,TRUE
MAA,45828,4.08,43625372,39,GC,45826,4.08,0,24,0,FALSE,148.92,TRUE
ICHR,45828,4.08,8961668,38,GC,45826,4.08,0,277,0,FALSE,17.46,TRUE
RS,45828,4.08,18616543,40,GC,45826,4.08,0,0,-238,FALSE,309.05,TRUE
FNF,45828,4.08,71489922,39,GC,45826,4.08,0,0,-1035,FALSE,54.12,TRUE
CDTX,45828,3.111,388602,14,HTB,45826,4.08,-0.969,0,0,TRUE,21.31,TRUE
CSTL,45828,4.08,8995143,33,GC,45826,4.08,0,0,-118,FALSE,18.91,TRUE
PRKS,45828,4.08,4161853,33,GC,45826,4.08,0,1292,0,FALSE,42.57,TRUE
ARKB,45828,2.4429,1024639,9,HTB,45826,2.4205,0.0224,0,-4314,FALSE,34.52,TRUE
AFIIQ,45828,-53.0221,1274040,7,HTB,45826,-53.0221,0,55804,0,FALSE,0.0002,TRUE
NWTN,45828,-27.3614,57487,7,HTB,45826,-22.9634,-4.398,1007,0,FALSE,1.76,TRUE
SPDN,45828,1.886,325181,4,HTB,45826,1.7828,0.1032,0,-100,FALSE,10.81,TRUE
NBBK,45828,4.08,5841816,30,GC,45826,4.08,0,0,-230,FALSE,16.21,TRUE
MNY,45828,-15.4321,345429,9,HTB,45826,-15.6804,0.2483,4166,-62,FALSE,0.81,TRUE
FCF,45828,4.08,32340024,34,GC,45826,4.08,0,100,0,FALSE,15.37,TRUE
EFX,45828,4.08,45698537,36,GC,45826,4.08,0,557,-51,TRUE,253.39,TRUE
BUG,45828,3.2158,1111938,11,HTB,45826,3.1562,0.0596,4743,-136,FALSE,36.05,TRUE
FORA,45828,0.5666,1019074,20,HTB,45826,-0.3716,0.9382,500,0,FALSE,2.12,TRUE
FBY,45828,0.9264,10506,5,HTB,45826,1.7744,-0.848,1600,0,FALSE,16.82,TRUE
NEXA,45828,-13.8055,464074,16,HTB,45826,-13.8948,0.0893,0,-5000,FALSE,4.86,TRUE
AGM,45828,4.08,2352166,33,GC,45826,4.08,0,284,0,FALSE,188.56,TRUE
SUNS,45828,4.08,1003899,27,GC,45826,4.08,0,0,-1637,FALSE,10.89,TRUE
CEIN,45828,0.9628,13004387,9,HTB,45826,0.9628,0,493023,-13121,FALSE,0.031,TRUE
CVEO,45828,4.08,1261926,25,GC,45826,4.08,0,688,0,FALSE,22.57,TRUE
FBIO,45828,-17.0026,39491,14,HTB,45826,-16.7493,-0.2533,0,-19456,FALSE,1.81,TRUE
TIP,45828,4.08,1486299,21,GC,45826,4.08,0,0,-151,FALSE,109.1,TRUE
BIGGQ,45828,-6.8348,3002929,10,HTB,45826,-6.8348,0,462623,-58715,TRUE,0.015,TRUE
LILMF,45828,-2.9763,4066644,7,HTB,45826,-2.964,-0.0123,167380,0,FALSE,0.05,TRUE
CBL,45828,4.08,3410112,36,GC,45826,4.08,0,101,-56785,TRUE,25.79,TRUE
KYN,45828,4.08,189448,11,GC,45826,4.08,0,37,-7536,FALSE,12.3,TRUE
IGLB,45828,4.08,328910,10,GC,45826,4.08,0,0,-1500,FALSE,49.33,TRUE
BCO,45828,4.08,12667436,34,GC,45826,4.08,0,0,-6,FALSE,87.1,TRUE
ADCT,45828,2.6998,1897235,24,HTB,45826,2.6699,0.0299,0,-264,FALSE,3.03,TRUE
KBWB,45828,2.5078,2608778,10,HTB,45826,2.5085,-0.0007,5049,0,TRUE,67.22,TRUE
BLFS,45828,4.08,9851014,32,GC,45826,4.08,0,0,-547,FALSE,21.52,TRUE
CBIO,45828,-13.3357,18302,10,HTB,45826,-70.2372,56.9015,242,0,FALSE,14.62,TRUE
HAFN,45828,-4.4757,55886,11,HTB,45826,-4.4113,-0.0644,200,-12142,TRUE,5.64,TRUE
GMED,45828,4.08,39283482,43,GC,45826,4.08,0,0,-1957,FALSE,57.37,TRUE
CZOOF,45828,-477.674,87395,4,HTB,45826,-477.674,0,7,0,FALSE,0.000001,TRUE
IONL,45828,-12.8186,975,5,HTB,45826,-11.9116,-0.907,0,-800,FALSE,42.58,TRUE
PRLD,45828,2.6098,1413272,22,HTB,45826,2.6928,-0.083,500,0,FALSE,0.8611,TRUE
TGS,45828,4.08,1650715,19,GC,45826,4.08,0,0,-1142,FALSE,28.8,TRUE
SAIC,45828,4.08,13132023,32,GC,45826,4.08,0,0,-2852,FALSE,104.7,TRUE
AHR,45828,4.08,44118132,36,GC,45826,4.08,0,0,-54,FALSE,35.74,TRUE
IBTA,45828,3.312,1606011,23,HTB,45826,3.3135,-0.0015,0,-300,FALSE,38.23,TRUE
IESC,45828,4.08,1976262,28,GC,45826,4.08,0,19,-65,TRUE,274.94,TRUE
RHI,45828,4.08,30635137,38,GC,45826,4.08,0,200,0,FALSE,41.34,TRUE
BCAX,45828,0.6498,2218676,26,HTB,45826,0.657,-0.0072,0,-1800,FALSE,9.43,TRUE
MRCC,45828,2.1752,228003,12,HTB,45826,2.7139,-0.5387,900,0,FALSE,6.38,TRUE
TCPC,45828,2.7111,1784512,20,HTB,45826,2.7004,0.0107,824,-7174,TRUE,7.51,TRUE
IDV,45828,2.4713,54004,,HTB,45826,2.2169,0.2544,1900,0,FALSE,33.65,TRUE
MVLL,45828,-30.3826,10367,5,HTB,45826,-7.4961,-22.8865,722,0,FALSE,21.77,TRUE
SSL,45828,0.3406,1076154,19,HTB,45826,0.4054,-0.0648,31126,0,TRUE,5.4,TRUE
B,45828,4.28,152527066,36,GC,45826,4.08,0.2,696916,-32278,TRUE,21.13,TRUE
DTCB,45828,-1.0742,149878,11,HTB,45826,-1.6341,0.5599,22490,-18,TRUE,0.258,TRUE
STGW,45828,4.08,20311493,30,GC,45826,4.08,0,991,0,FALSE,4.3,TRUE
SSNC,45828,4.08,71306712,40,GC,45826,4.08,0,0,-196,FALSE,79.48,TRUE
SVA,45828,3.0166,145498,7,HTB,45826,3.0166,0,412,0,FALSE,6.47,TRUE
RBCN,45828,-49.9593,47069,5,HTB,45826,-57.2381,7.2788,1,0,FALSE,2.21,TRUE
PSTV,45828,-767.31,1390757,11,HTB,45826,-505.6091,-261.7009,1,0,FALSE,0.2025,TRUE
VBTX,45828,4.08,16142234,38,GC,45826,4.08,0,0,-13885,FALSE,24.17,TRUE
MMS,45828,4.08,21994279,37,GC,45826,4.08,0,0,0,TRUE,69.18,TRUE
KEX,45828,4.08,20737483,31,GC,45826,4.08,0,0,-38,FALSE,112.87,TRUE
APPF,45828,4.08,6566570,39,GC,45826,4.08,0,0,-59,FALSE,223.73,TRUE
SITE,45828,4.08,11931813,32,GC,45826,4.08,0,33,0,FALSE,116.96,TRUE
MYRG,45828,4.08,5298437,39,GC,45826,4.08,0,80,0,FALSE,167.95,TRUE
EGRX,45828,4.08,185378,12,GC,45826,4.08,0,53,0,FALSE,2.35,TRUE
KRG,45828,4.08,64412800,33,GC,45826,4.08,0,0,-703,FALSE,22.61,TRUE
PBPB,45828,4.08,4968477,27,GC,45826,4.08,0,0,-18,FALSE,11.34,TRUE
VXZ,45828,-12.4579,9692,3,HTB,45826,-12.4432,-0.0147,39337,-23137,TRUE,59.91,TRUE
PSIL,45828,-0.2949,420,1,HTB,45826,-1.0387,0.7438,0,-38,FALSE,15.0939,TRUE
QBTX,45828,-21.0356,17588,5,HTB,45826,-23.6476,2.612,356,0,FALSE,80.29,TRUE
DWTX,45828,-122.4893,141529,9,HTB,45826,-123.994,1.5047,9,0,FALSE,4.8,TRUE
IRIX,45828,1.3585,658623,12,HTB,45826,1.5055,-0.147,1100,0,FALSE,0.9763,TRUE
CMCT,45828,-30.0933,61920,12,HTB,45826,-27.9494,-2.1439,0,-6,FALSE,8.61,TRUE
MYO,45828,4.08,1843497,20,GC,45826,4.08,0,0,-1681,FALSE,2.71,TRUE
BETZ,45828,-2.061,6919,8,HTB,45826,-2.0961,0.0351,0,0,TRUE,22.3682,TRUE
INDV,45828,4.08,335390,11,GC,45826,4.08,0,1540,-2674,TRUE,13.9,TRUE
TOGI,45828,-3.6235,2290417,7,HTB,45826,-3.6235,0,53374,0,FALSE,0.0085,TRUE
AKYA,45828,-24.1707,799674,14,HTB,45826,-25.2157,1.045,2010,0,FALSE,1.3,TRUE
TBCH,45828,4.08,2107009,26,GC,45826,4.08,0,245804,0,TRUE,13.34,TRUE
NMG,45828,1.1958,439869,12,HTB,45826,1.1641,0.0317,0,-3418,TRUE,1.74,TRUE
CGEM,45828,4.08,8936714,32,GC,45826,4.08,0,1304,-901,FALSE,8.16,TRUE
CRWS,45828,4.08,895634,22,GC,45826,4.08,0,0,-200,FALSE,3.09,TRUE
INTU,45828,4.08,79953771,44,GC,45826,4.08,0,3994,-1163,FALSE,754.83,TRUE
LEJUY,45828,0.1135,62555,5,HTB,45826,0.1135,0,1035,0,FALSE,0.0002,TRUE
AAGR,45828,0.9625,346806,6,HTB,45826,0.9628,-0.0003,17599,0,FALSE,0.0015,TRUE
PUK,45828,4.08,1793864,23,GC,45826,4.08,0,2555,0,FALSE,23.93,TRUE
TE,45828,1.0197,2281037,,HTB,45826,0.6992,0.3205,36217,-46092,TRUE,1.47,TRUE
SKYX,45828,-4.0674,869206,16,HTB,45826,-4.2246,0.1572,517,0,FALSE,1.18,TRUE
LIN,45828,4.08,106536370,39,GC,45826,4.08,0,1211,-1999,TRUE,458.7,TRUE
LGO,45828,-3.5025,2879893,10,HTB,45826,-3.5405,0.038,1732,0,FALSE,1.27,TRUE
REDFY,45828,0.1135,81320,4,HTB,45826,0.1135,0,4200,0,FALSE,0.0001,TRUE
CATX,45828,4.08,6610503,27,GC,45826,4.08,0,0,-28670,FALSE,3.45,TRUE
ADTX,45828,-90.1759,148402,9,HTB,45826,-91.9083,1.7324,2,0,FALSE,1.42,TRUE
CGNX,45828,4.08,52317835,43,GC,45826,4.08,0,0,-2317,FALSE,29.97,TRUE
HEPA,45828,-77.4297,290788,8,HTB,45826,-89.1964,11.7667,3,0,FALSE,0.088,TRUE
VT,45828,4.08,3957343,13,GC,45826,4.08,0,0,-433,FALSE,124.88,TRUE
VLDX,45828,-19.6866,207817,7,HTB,45826,-19.6953,0.0087,9987,-4157,TRUE,0.525,TRUE
RAVE,45828,-1.6889,549570,18,HTB,45826,-1.7875,0.0986,0,-100,FALSE,2.5,TRUE
QQQI,45828,3.1334,113157,6,HTB,45826,4.08,-0.9466,0,-15012,FALSE,51.2,TRUE
AKTSQ,45828,2.1007,5251065,7,HTB,45826,2.1007,0,60590,-10020,FALSE,0.0001,TRUE
NGNE,45828,3.1638,497924,18,HTB,45826,3.1593,0.0045,0,-1771,FALSE,18.3,TRUE
MRNY,45828,2.3243,6120,3,HTB,45826,2.7332,-0.4089,16104,0,FALSE,2.39,TRUE
LH,45828,4.08,26069302,36,GC,45826,4.08,0,0,-1022,FALSE,261.39,TRUE
IWN,45828,4.08,1673187,25,GC,45826,4.08,0,0,-507,FALSE,153.51,TRUE
GRBK,45828,4.08,9826847,34,GC,45826,4.08,0,17483,-12,TRUE,59.59,TRUE
EWS,45828,-0.0035,1720505,16,HTB,45826,-0.116,0.1125,200,0,FALSE,25.39,TRUE
AGS,45828,4.08,6483193,31,GC,45826,4.08,0,600,0,FALSE,12.39,TRUE
BIVI,45828,-8.2486,650584,17,HTB,45826,-9.0475,0.7989,415,0,FALSE,1.09,TRUE
BWIN,45828,4.08,17985519,30,GC,45826,4.08,0,149,0,FALSE,39.36,TRUE
CLVR,45828,-30.1392,98905,7,HTB,45826,-30.1392,0,460,0,FALSE,0.0004,TRUE
MCO,45828,4.08,32510590,44,GC,45826,4.08,0,1111,-473,FALSE,470.51,TRUE
EVRG,45828,4.08,77421330,37,GC,45826,4.08,0,0,-6780,FALSE,66.79,TRUE
BATRA,45828,3.2413,854459,29,HTB,45826,3.2403,0.001,300,0,FALSE,46.32,TRUE
LYEL,45828,3.0526,557040,24,HTB,45826,2.9757,0.0769,235,-1179,FALSE,9.58,TRUE
DNMWQ,45828,-72.4279,225075,5,HTB,45826,-72.4279,0,37733,-14942,TRUE,0.0005,TRUE
PB,45828,4.08,32230662,36,GC,45826,4.08,0,0,-781,FALSE,67.7,TRUE
R,45828,4.08,13238816,39,GC,45826,4.08,0,444,0,TRUE,151.49,TRUE
MSFL,45828,-1.2139,1511,3,HTB,45826,-1.1333,-0.0806,34,0,FALSE,28.16,TRUE
G,45828,4.08,41905600,34,GC,45826,4.08,0,1452,-257,FALSE,42.1,TRUE
STRO,45828,4.08,5385871,18,GC,45826,4.08,0,20,0,FALSE,0.7938,TRUE
ULS,45828,4.08,22985030,34,GC,45826,4.08,0,0,-1357,TRUE,70.88,TRUE
SHPWQ,45828,-86.9688,110140,8,HTB,45826,-86.9688,0,237,0,FALSE,0.0001,TRUE
MLM,45828,4.08,17611419,36,GC,45826,4.08,0,659,0,FALSE,538.79,TRUE
IAC,45828,4.08,22467449,35,GC,45826,4.08,0,0,-15103,FALSE,36.81,TRUE
PRGS,45828,4.08,12228018,35,GC,45826,4.08,0,430,0,FALSE,63.01,TRUE
MATX,45828,4.08,11473734,35,GC,45826,4.08,0,0,-9714,FALSE,110.62,TRUE
SPHB,45828,-6.7968,17453,9,HTB,45826,-10.4331,3.6363,0,-2000,FALSE,92.62,TRUE
L,45828,4.08,51124078,37,GC,45826,4.08,0,32,0,FALSE,88.33,TRUE
YCBD,45828,-15.7791,334840,7,HTB,45826,-16.138,0.3589,2,0,FALSE,0.838,TRUE
QLGN,45828,-55.9795,28399,11,HTB,45826,-59.7377,3.7582,8,0,FALSE,3.739,TRUE
PMCB,45828,2.5784,321729,17,HTB,45826,2.5721,0.0063,0,-1,FALSE,1.06,TRUE
OTRK,45828,-24.6316,37603,12,HTB,45826,-24.6107,-0.0209,22,0,FALSE,1.39,TRUE
KPLT,45828,-8.0114,50112,13,HTB,45826,-7.5982,-0.4132,25,0,FALSE,8.45,TRUE
HOKUQ,45828,0.1135,329624,6,HTB,45826,0.1135,0,2352,0,FALSE,0.000001,TRUE
HDYNQ,45828,0.1135,613312,5,HTB,45826,0.1135,0,444,0,FALSE,0.000001,TRUE
GLIN,45828,-1.5433,17365,9,HTB,45826,-1.5433,0,70,0,FALSE,46.3366,TRUE
FBRX,45828,-27.5827,82435,14,HTB,45826,-28.1625,0.5798,104,0,FALSE,12.445,TRUE
ATRO,45828,4.08,5835359,34,GC,45826,4.08,0,680,0,FALSE,33.52,TRUE
EVAV,45828,-9.856,13660,3,HTB,45826,-9.9846,0.1286,125,0,FALSE,19.4071,TRUE
GNS,45828,-26.7217,2181713,4,HTB,45826,-30.7942,4.0725,896,0,FALSE,0.448,TRUE
SITM,45828,4.08,6694058,35,GC,45826,4.08,0,3699,0,FALSE,228.17,TRUE
ACIU,45828,4.08,399101,23,GC,45826,4.08,0,0,-33,FALSE,1.98,TRUE
SLP,45828,4.08,2683326,27,GC,45826,4.08,0,0,-4090,FALSE,18.08,TRUE
ELOX,45828,-58.5008,67476,7,HTB,45826,-58.5008,0,4,0,FALSE,0.0001,TRUE
UPHL,45828,-1.6403,173469,8,HTB,45826,-1.6403,0,14323,0,FALSE,0.0002,TRUE
UBSI,45828,4.08,41598295,36,GC,45826,4.08,0,0,-1133,TRUE,34.77,TRUE
DOUG,45828,4.08,6613745,28,GC,45826,4.08,0,0,-41763,TRUE,2.67,TRUE
XLG,45828,4.08,131542,9,GC,45826,4.08,0,2136,-1500,TRUE,50.17,TRUE
TUEMQ,45828,-23.8985,79165,6,HTB,45826,-23.8985,0,1112,0,FALSE,0.0001,TRUE
TTCFQ,45828,-33.6889,2767252,7,HTB,45826,-32.1964,-1.4925,100045,-4492,FALSE,0.0001,TRUE
ROSGQ,45828,0.1135,82786,7,HTB,45826,0.1135,0,0,-54,FALSE,0.0001,TRUE
HALL,45828,-15.9462,87180,5,HTB,45826,-15.9462,0,29,0,FALSE,0.05,TRUE
CALA,45828,1.4837,162495,5,HTB,45826,1.4837,0,660,0,FALSE,0.0001,TRUE
AYTU,45828,-29.6622,36851,15,HTB,45826,-30.0152,0.353,37,0,FALSE,1.97,TRUE
ANTH,45828,2.4443,974585,6,HTB,45826,2.4443,0,9443,0,FALSE,0.0001,TRUE
IVW,45828,4.08,20709236,22,GC,45826,3.0125,1.0675,0,-1245,FALSE,105.27,TRUE
KLTR,45828,3.124,12497785,27,HTB,45826,3.124,0,189,-148,TRUE,2.03,TRUE
SRAX,45828,-4.3879,2213964,8,HTB,45826,-4.3879,0,9081,0,FALSE,0.03,TRUE
SEAC,45828,-11.8937,15315,9,HTB,45826,-11.8937,0,0,-694,FALSE,4.51,TRUE
ANTE,45828,-52.9399,163299,5,HTB,45826,-49.802,-3.1379,198,0,FALSE,0.7043,TRUE
JYNT,45828,4.08,2220626,29,GC,45826,4.08,0,3085,0,FALSE,11.02,TRUE
IMPPP,45828,-50.8716,11070,3,HTB,45826,-51.1364,0.2648,0,-4,FALSE,25.1,TRUE
SUNWQ,45828,0.1135,2404915,7,HTB,45826,0.1135,0,30499,-2700,FALSE,0.0004,TRUE
SRTY,45828,-9.6857,14223,6,HTB,45826,-10.6291,0.9434,1599,0,FALSE,18.87,TRUE
RDHL,45828,-125.8038,45621,10,HTB,45826,-133.7505,7.9467,11,0,FALSE,1.84,TRUE
DPZ,45828,4.08,9003003,42,GC,45826,4.08,0,353,-298,FALSE,446.77,TRUE
BNT,45828,2.015,744090,13,HTB,45826,2.0902,-0.0752,500,0,FALSE,59.5,TRUE
ARW,45828,4.08,17983433,31,GC,45826,4.08,0,3278,0,TRUE,123.49,TRUE
ROBO,45828,4.08,40101,17,GC,45826,4.08,0,163,0,FALSE,56.89,TRUE
CELJF,45828,1.9258,8297,4,HTB,45826,1.8723,0.0535,1035,0,FALSE,7.1,TRUE
HSIC,45828,4.08,30616103,31,GC,45826,4.08,0,1495,-437,FALSE,71.13,TRUE
TLOG,45828,0.1135,191085,4,HTB,45826,0.1135,0,3000,0,FALSE,0.0001,TRUE
ACET,45828,4.08,5902694,20,GC,45826,4.08,0,5,-1040,FALSE,0.669,TRUE
MTN,45828,4.08,10941115,31,GC,45826,4.08,0,1707,-483,TRUE,155.17,TRUE
NTRP,45828,-39.749,2313,7,HTB,45826,-39.2341,-0.5149,47,0,FALSE,3.24,TRUE
AVNT,45828,4.08,30726433,29,GC,45826,4.08,0,90,0,FALSE,34.17,TRUE
LBTI,45828,0.1135,33020,4,HTB,45826,0.1135,0,501,0,FALSE,0.0001,TRUE
AUOTY,45828,3.3599,5403196,12,HTB,45826,3.305,0.0549,0,-276,FALSE,5.37,TRUE
SVIX,45828,2.8628,25670,4,HTB,45826,2.8535,0.0093,104075,-79710,TRUE,14.2,TRUE
OPBK,45828,3.0549,1608053,23,HTB,45826,2.958,0.0969,0,-141,FALSE,11.74,TRUE
SCPX,45828,-278.8061,693238,9,HTB,45826,-304.685,25.8789,2970,0,FALSE,0.0437,TRUE
NUS,45828,4.08,8256024,31,GC,45826,4.08,0,0,-65866,FALSE,7.68,TRUE
CMBM,45828,-5.7131,299923,10,HTB,45826,-5.9469,0.2338,1000,0,FALSE,0.4103,TRUE
MORT,45828,3.2273,65528,5,HTB,45826,3.2718,-0.0445,268,0,FALSE,10.35,TRUE
CULP,45828,1.6704,1251043,23,HTB,45826,1.9278,-0.2574,0,-16,FALSE,3.98,TRUE
REXR,45828,4.08,85410386,33,GC,45826,4.08,0,1801,-8715,TRUE,36.7,TRUE
STAB,45828,0.1135,636380,8,HTB,45826,0.1135,0,0,-143,FALSE,0.0001,TRUE
RNLXY,45828,-55.2529,557278,8,HTB,45826,-55.2529,0,174,0,FALSE,0.2,TRUE
DNMRQ,45828,-80.5339,25392,5,HTB,45826,-83.445,2.9111,3961,-2,TRUE,0.22,TRUE
